user_id,week_start_date,sessions,avg_session_time,engagement_score,last_active_date
U0198,06-10-2025,5,12.93,64.65,09-10-2025
U0199,08-09-2025,,9.22,,
U0199,15-09-2025,6,6.03,36.18,21-09-2025
U0199,22-09-2025,1,7.28,7.28,25-09-2025
U0199,29-09-2025,1,7.64,7.64,04-10-2025
U0199,06-10-2025,9,4.08,36.72,10-10-2025
U0200,18-08-2025,4,8.61,34.44,21-08-2025
U0200,25-08-2025,7,2.21,15.47,25-08-2025
U0200,01-09-2025,2,2.68,,01-09-2025
U0200,08-09-2025,1,12.12,12.12,12-09-2025
U0200,15-09-2025,6,6.42,38.52,15-09-2025
U0200,22-09-2025,6,8.79,52.74,23-09-2025
U0200,29-09-2025,1,4.1,4.1,05-10-2025
U0200,06-10-2025,1,8.14,8.14,07-10-2025
U0201,25-08-2025,5,0.89,4.45,31-08-2025
U0201,01-09-2025,5,15.65,78.25,05-09-2025
U0201,08-09-2025,6,4.63,27.78,11-09-2025
U0201,15-09-2025,6,6.49,38.94,21-09-2025
U0201,22-09-2025,1,5.02,5.02,28-09-2025
U0201,29-09-2025,4,7.36,29.44,03-10-2025
U0201,06-10-2025,3,7.18,21.54,07-10-2025
U0202,04-08-2025,2,9.16,18.32,08-08-2025
U0202,11-08-2025,6,9.1,54.6,14-08-2025
U0202,18-08-2025,7,,,19-08-2025
U0202,25-08-2025,1,7.86,7.86,25-08-2025
U0202,01-09-2025,8,11.53,92.24,07-09-2025
U0202,08-09-2025,1,5.69,5.69,09-09-2025
U0202,15-09-2025,2,8.89,17.78,15-09-2025
U0202,22-09-2025,3,15.23,45.69,24-09-2025
U0202,29-09-2025,2,9.25,18.5,30-09-2025
U0202,06-10-2025,6,7.3,43.8,09-10-2025
U0203,28-07-2025,6,8.14,48.84,01-08-2025
U0203,04-08-2025,0,0.2,0,
U0203,11-08-2025,0,7.05,,
U0203,18-08-2025,7,9.42,65.94,20-08-2025
U0203,25-08-2025,8,8.35,66.8,26-08-2025
U0203,01-09-2025,5,7.59,37.95,06-09-2025
U0203,08-09-2025,1,6.58,6.58,14-09-2025
U0203,15-09-2025,5,14.07,70.35,19-09-2025
U0203,22-09-2025,1,6.69,6.69,27-09-2025
U0203,29-09-2025,4,11.33,45.32,01-10-2025
U0204,25-08-2025,3,8.15,24.45,29-08-2025
U0204,01-09-2025,6,5.45,32.7,
U0204,08-09-2025,2,5.34,10.68,11-09-2025
U0204,15-09-2025,6,2.84,17.04,18-09-2025
U0204,22-09-2025,2,5.24,10.48,25-09-2025
U0204,29-09-2025,0,7.84,0,
U0204,06-10-2025,7,7.05,49.35,10-10-2025
U0205,25-08-2025,6,,,26-08-2025
U0205,01-09-2025,,7.23,,
U0205,08-09-2025,4,4.04,16.16,13-09-2025
U0205,15-09-2025,5,7.71,38.55,
U0205,22-09-2025,6,9.4,56.4,27-09-2025
U0205,29-09-2025,4,5.46,21.84,
U0205,06-10-2025,6,11.67,70.02,12-10-2025
U0206,08-09-2025,5,11.87,59.35,08-09-2025
U0206,15-09-2025,4,,,21-09-2025
U0206,22-09-2025,0,10.61,0,
U0206,29-09-2025,0,11.76,0,
U0206,06-10-2025,4,4.89,19.56,07-10-2025
U0207,21-07-2025,8,10.25,82,22-07-2025
U0207,28-07-2025,4,2.9,11.6,03-08-2025
U0207,04-08-2025,0,5.37,,
U0207,11-08-2025,9,3.82,34.38,16-08-2025
U0207,18-08-2025,4,6.17,24.68,21-08-2025
U0207,25-08-2025,2,7.77,15.54,30-08-2025
U0207,01-09-2025,2,,,06-09-2025
U0207,08-09-2025,5,5.46,27.3,11-09-2025
U0207,15-09-2025,1,2.54,2.54,19-09-2025
U0207,22-09-2025,2,13.42,26.84,25-09-2025
U0208,25-08-2025,4,4.9,19.6,25-08-2025
U0208,01-09-2025,4,7.22,28.88,03-09-2025
U0208,08-09-2025,,6.23,,
U0208,15-09-2025,4,5.59,,15-09-2025
U0208,22-09-2025,0,,,
U0208,29-09-2025,4,12.4,49.6,03-10-2025
U0208,06-10-2025,7,13.31,93.17,10-10-2025
U0209,14-07-2025,8,7.34,58.72,15-07-2025
U0209,21-07-2025,0,7.41,0,25-07-2025
U0209,28-07-2025,2,3.39,6.78,02-08-2025
U0209,04-08-2025,2,3.79,7.58,07-08-2025
U0209,11-08-2025,8,9.66,77.28,11-08-2025
U0209,18-08-2025,9,9.51,85.59,19-08-2025
U0209,25-08-2025,5,11.77,58.85,31-08-2025
U0209,01-09-2025,8,5.6,44.8,05-09-2025
U0209,08-09-2025,5,2.86,14.3,10-09-2025
U0209,15-09-2025,3,7.29,21.87,16-09-2025
U0210,21-07-2025,1,4.91,4.91,
U0210,28-07-2025,6,8.65,51.9,03-08-2025
U0210,04-08-2025,0,8.78,0,06-08-2025
U0210,11-08-2025,1,7.27,7.27,11-08-2025
U0210,18-08-2025,7,5.71,39.97,22-08-2025
U0210,25-08-2025,2,7.87,15.74,25-08-2025
U0210,01-09-2025,6,7.73,46.38,01-09-2025
U0210,08-09-2025,1,9.29,9.29,11-09-2025
U0210,15-09-2025,,10.33,,
U0210,22-09-2025,1,10.72,10.72,27-09-2025
U0211,01-09-2025,3,4.09,12.27,06-09-2025
U0211,08-09-2025,9,11.44,102.96,12-09-2025
U0211,15-09-2025,6,11.32,67.92,19-09-2025
U0211,22-09-2025,4,11.08,44.32,24-09-2025
U0211,29-09-2025,1,12.23,12.23,30-09-2025
U0211,06-10-2025,1,8.9,8.9,07-10-2025
U0212,01-09-2025,4,10.18,40.72,05-09-2025
U0212,08-09-2025,4,9.99,39.96,11-09-2025
U0212,15-09-2025,4,7.21,28.84,18-09-2025
U0212,22-09-2025,3,12.51,37.53,22-09-2025
U0212,29-09-2025,1,10.36,10.36,29-09-2025
U0212,06-10-2025,0,10.18,0,
U0213,25-08-2025,5,13.15,65.75,31-08-2025
U0213,01-09-2025,8,5.08,40.64,07-09-2025
U0213,08-09-2025,4,8.94,35.76,09-09-2025
U0213,15-09-2025,2,10.96,21.92,21-09-2025
U0213,22-09-2025,2,9.21,18.42,22-09-2025
U0213,29-09-2025,3,10.87,32.61,05-10-2025
U0213,06-10-2025,8,1.28,10.24,11-10-2025
U0214,15-09-2025,0,7.8,0,
U0214,22-09-2025,3,5.19,15.57,24-09-2025
U0214,29-09-2025,,6.72,,
U0214,06-10-2025,8,6.85,54.8,09-10-2025
U0215,21-07-2025,4,14.19,56.76,25-07-2025
U0215,28-07-2025,1,6.73,6.73,30-07-2025
U0215,04-08-2025,5,4.91,24.55,
U0215,11-08-2025,8,2.55,20.4,
U0215,18-08-2025,3,12.45,37.35,
U0215,25-08-2025,2,8.46,16.92,30-08-2025
U0215,01-09-2025,6,9.57,57.42,05-09-2025
U0215,08-09-2025,1,10.92,10.92,11-09-2025
U0215,15-09-2025,5,6.78,33.9,19-09-2025
U0215,22-09-2025,9,8.01,72.09,22-09-2025
U0216,28-07-2025,7,11.13,77.91,01-08-2025
U0216,04-08-2025,5,3.82,19.1,07-08-2025
U0216,11-08-2025,4,8.54,34.16,13-08-2025
U0216,18-08-2025,0,13.14,0,
U0216,25-08-2025,5,6.66,33.3,26-08-2025
U0216,01-09-2025,6,4.36,26.16,06-09-2025
U0216,08-09-2025,5,7.47,37.35,08-09-2025
U0216,15-09-2025,2,10.23,20.46,18-09-2025
U0216,22-09-2025,1,12.64,12.64,25-09-2025
U0216,29-09-2025,,4.26,,
U0217,14-07-2025,1,4.85,4.85,20-07-2025
U0217,21-07-2025,5,7,35,24-07-2025
U0217,28-07-2025,4,9.35,37.4,02-08-2025
U0217,04-08-2025,2,11.91,23.82,09-08-2025
U0217,11-08-2025,0,9.61,0,
U0217,18-08-2025,9,1.54,13.86,18-08-2025
U0217,25-08-2025,,10.58,,
U0217,01-09-2025,5,6.19,30.95,04-09-2025
U0217,08-09-2025,4,5.67,22.68,14-09-2025
U0217,15-09-2025,2,7.75,15.5,16-09-2025
U0218,08-09-2025,4,9.35,37.4,13-09-2025
U0218,15-09-2025,0,8.92,0,
U0218,22-09-2025,5,11.63,58.15,22-09-2025
U0218,29-09-2025,2,3.02,,01-10-2025
U0218,06-10-2025,4,7.37,29.48,
U0219,21-07-2025,4,6.14,24.56,24-07-2025
U0219,28-07-2025,0,5.14,0,
U0219,04-08-2025,4,7.13,28.52,05-08-2025
U0219,11-08-2025,4,10,40,17-08-2025
U0219,18-08-2025,5,9.27,46.35,20-08-2025
U0219,25-08-2025,3,10.34,31.02,27-08-2025
U0219,01-09-2025,2,6.27,12.54,03-09-2025
U0219,08-09-2025,5,11.23,56.15,13-09-2025
U0219,15-09-2025,4,8.8,35.2,17-09-2025
U0219,22-09-2025,4,10.92,43.68,23-09-2025
U0220,04-08-2025,5,6.57,32.85,08-08-2025
U0220,11-08-2025,10,7.6,76,15-08-2025
U0220,18-08-2025,3,,,18-08-2025
U0220,25-08-2025,0,8.61,0,
U0220,01-09-2025,5,1.81,9.05,02-09-2025
U0220,08-09-2025,,13.12,,12-09-2025
U0220,15-09-2025,0,7.5,0,
U0220,22-09-2025,6,8.14,48.84,22-09-2025
U0220,29-09-2025,1,6.95,6.95,01-10-2025
U0220,06-10-2025,2,6.95,13.9,12-10-2025
U0221,14-07-2025,,,,
U0221,21-07-2025,3,10.15,30.45,26-07-2025
U0221,28-07-2025,3,8.34,25.02,29-07-2025
U0221,04-08-2025,5,6.32,31.6,05-08-2025
U0221,11-08-2025,2,8.43,16.86,11-08-2025
U0221,18-08-2025,0,8.27,0,19-08-2025
U0221,25-08-2025,5,13.16,65.8,29-08-2025
U0221,01-09-2025,3,14.07,42.21,04-09-2025
U0221,08-09-2025,0,9.21,0,08-09-2025
U0221,15-09-2025,4,2.25,9,15-09-2025
U0222,08-09-2025,6,4.51,27.06,13-09-2025
U0222,15-09-2025,3,3.11,9.33,16-09-2025
U0222,22-09-2025,0,6.09,0,
U0222,29-09-2025,7,6.76,47.32,29-09-2025
U0222,06-10-2025,1,4.28,4.28,08-10-2025
U0223,04-08-2025,6,3.8,22.8,06-08-2025
U0223,11-08-2025,8,11.91,95.28,13-08-2025
U0223,18-08-2025,7,10.19,71.33,24-08-2025
U0223,25-08-2025,7,11.16,78.12,31-08-2025
U0223,01-09-2025,3,15.1,45.3,04-09-2025
U0223,08-09-2025,11,0.6,6.6,09-09-2025
U0223,15-09-2025,1,5.47,5.47,21-09-2025
U0223,22-09-2025,2,7.29,14.58,26-09-2025
U0223,29-09-2025,4,9.04,36.16,29-09-2025
U0223,06-10-2025,4,,,08-10-2025
U0224,04-08-2025,0,2.96,0,
U0224,11-08-2025,2,5.06,10.12,15-08-2025
U0224,18-08-2025,1,,,19-08-2025
U0224,25-08-2025,4,10.05,40.2,25-08-2025
U0224,01-09-2025,1,4.91,4.91,04-09-2025
U0224,08-09-2025,10,10.11,101.1,10-09-2025
U0224,15-09-2025,5,11.72,58.6,17-09-2025
U0224,22-09-2025,5,3.4,17,26-09-2025
U0224,29-09-2025,6,10.86,65.16,30-09-2025
U0224,06-10-2025,4,6.3,25.2,08-10-2025
U0225,21-07-2025,0,4.85,0,22-07-2025
U0225,28-07-2025,1,10.87,10.87,30-07-2025
U0225,04-08-2025,7,8.21,57.47,10-08-2025
U0225,11-08-2025,3,14.04,42.12,13-08-2025
U0225,18-08-2025,3,6.76,20.28,20-08-2025
U0225,25-08-2025,8,7.7,61.6,26-08-2025
U0225,01-09-2025,4,,,05-09-2025
U0225,08-09-2025,4,4.91,19.64,09-09-2025
U0225,15-09-2025,5,9.59,47.95,20-09-2025
U0225,22-09-2025,2,4.4,8.8,22-09-2025
U0226,08-09-2025,5,8.07,40.35,14-09-2025
U0226,15-09-2025,4,10.83,43.32,20-09-2025
U0226,22-09-2025,2,14.14,28.28,28-09-2025
U0226,29-09-2025,6,11.51,69.06,01-10-2025
U0226,06-10-2025,7,5.49,38.43,
U0227,28-07-2025,7,5.72,40.04,31-07-2025
U0227,04-08-2025,5,14.69,73.45,06-08-2025
U0227,11-08-2025,5,10.87,54.35,13-08-2025
U0227,18-08-2025,5,8.55,42.75,23-08-2025
U0227,25-08-2025,3,9.6,28.8,27-08-2025
U0227,01-09-2025,0,8.24,0,
U0227,08-09-2025,1,13.45,13.45,
U0227,15-09-2025,5,8.13,40.65,15-09-2025
U0227,22-09-2025,,5.94,,
U0227,29-09-2025,3,11.26,33.78,01-10-2025
U0228,11-08-2025,0,1.35,0,13-08-2025
U0228,18-08-2025,5,9.68,48.4,24-08-2025
U0228,25-08-2025,2,9.13,18.26,27-08-2025
U0228,01-09-2025,1,2.94,2.94,05-09-2025
U0228,08-09-2025,1,6.2,6.2,13-09-2025
U0228,15-09-2025,0,6.35,0,20-09-2025
U0228,22-09-2025,6,9.04,54.24,27-09-2025
U0228,29-09-2025,6,9.3,55.8,05-10-2025
U0228,06-10-2025,3,6.08,18.24,08-10-2025
U0229,04-08-2025,4,6.33,25.32,05-08-2025
U0229,11-08-2025,8,6.21,49.68,17-08-2025
U0229,18-08-2025,6,4.26,25.56,19-08-2025
U0229,25-08-2025,5,9.3,46.5,30-08-2025
U0229,01-09-2025,2,7.74,15.48,02-09-2025
U0229,08-09-2025,7,9.76,68.32,12-09-2025
U0229,15-09-2025,4,3.25,13,17-09-2025
U0229,22-09-2025,1,8.24,8.24,27-09-2025
U0229,29-09-2025,0,4.89,0,01-10-2025
U0229,06-10-2025,5,5.85,29.25,06-10-2025
U0230,28-07-2025,3,10.38,31.14,29-07-2025
U0230,04-08-2025,2,6.42,12.84,04-08-2025
U0230,11-08-2025,1,10.91,10.91,11-08-2025
U0230,18-08-2025,4,8.92,35.68,24-08-2025
U0230,25-08-2025,0,,,
U0230,01-09-2025,4,13.66,54.64,07-09-2025
U0230,08-09-2025,1,5.7,5.7,10-09-2025
U0230,15-09-2025,2,7.48,14.96,16-09-2025
U0230,22-09-2025,7,5.57,38.99,26-09-2025
U0230,29-09-2025,1,10.1,10.1,05-10-2025
U0231,14-07-2025,2,,,19-07-2025
U0231,21-07-2025,1,10.13,10.13,27-07-2025
U0231,28-07-2025,3,7.09,21.27,29-07-2025
U0231,04-08-2025,7,8.1,56.7,10-08-2025
U0231,11-08-2025,1,10.98,10.98,15-08-2025
U0231,18-08-2025,6,6.75,40.5,22-08-2025
U0231,25-08-2025,4,7.01,28.04,27-08-2025
U0231,01-09-2025,7,7.35,51.45,03-09-2025
U0231,08-09-2025,3,4.75,14.25,14-09-2025
U0231,15-09-2025,9,3.42,30.78,20-09-2025
U0232,01-09-2025,4,3.72,14.88,05-09-2025
U0232,08-09-2025,0,9.23,0,
U0232,15-09-2025,2,5.13,10.26,15-09-2025
U0232,22-09-2025,7,6.68,46.76,28-09-2025
U0232,29-09-2025,1,8.32,8.32,02-10-2025
U0232,06-10-2025,0,6.49,0,
U0233,14-07-2025,5,12.36,61.8,17-07-2025
U0233,21-07-2025,2,7.68,15.36,21-07-2025
U0233,28-07-2025,7,9.15,64.05,28-07-2025
U0233,04-08-2025,5,9.15,45.75,09-08-2025
U0233,11-08-2025,5,9.99,49.95,16-08-2025
U0233,18-08-2025,4,7.48,29.92,20-08-2025
U0233,25-08-2025,5,10.53,52.65,31-08-2025
U0233,01-09-2025,0,5.07,0,
U0233,08-09-2025,2,10.38,20.76,12-09-2025
U0233,15-09-2025,2,4.28,8.56,20-09-2025
U0234,25-08-2025,0,3.73,0,30-08-2025
U0234,01-09-2025,0,11.63,0,
U0234,08-09-2025,1,5.08,5.08,09-09-2025
U0234,15-09-2025,6,7.7,46.2,16-09-2025
U0234,22-09-2025,3,6.08,18.24,25-09-2025
U0234,29-09-2025,8,5.25,42,03-10-2025
U0234,06-10-2025,2,,,06-10-2025
U0235,14-07-2025,9,7.51,67.59,19-07-2025
U0235,21-07-2025,6,6.54,39.24,23-07-2025
U0235,28-07-2025,2,6.76,13.52,31-07-2025
U0235,04-08-2025,1,5.68,5.68,10-08-2025
U0235,11-08-2025,0,4.51,0,
U0235,18-08-2025,3,7.79,23.37,19-08-2025
U0235,25-08-2025,0,8.61,0,25-08-2025
U0235,01-09-2025,4,11.53,46.12,04-09-2025
U0235,08-09-2025,6,8.8,52.8,13-09-2025
U0235,15-09-2025,,7.93,,
U0236,21-07-2025,1,10,10,21-07-2025
U0236,28-07-2025,5,9.45,47.25,30-07-2025
U0236,04-08-2025,1,8.9,8.9,09-08-2025
U0236,11-08-2025,0,2.9,0,
U0236,18-08-2025,8,12.75,102,22-08-2025
U0236,25-08-2025,0,9.13,0,
U0236,01-09-2025,0,5.49,0,
U0236,08-09-2025,1,8.24,8.24,08-09-2025
U0236,15-09-2025,0,6.75,0,
U0236,22-09-2025,,7.72,,
U0237,21-07-2025,4,9.4,37.6,21-07-2025
U0237,28-07-2025,5,6.47,32.35,02-08-2025
U0237,04-08-2025,2,10.12,20.24,07-08-2025
U0237,11-08-2025,0,,,
U0237,18-08-2025,5,6.32,31.6,23-08-2025
U0237,25-08-2025,6,8.65,51.9,25-08-2025
U0237,01-09-2025,7,4.58,32.06,06-09-2025
U0237,08-09-2025,1,13.92,13.92,13-09-2025
U0237,15-09-2025,4,9.79,39.16,15-09-2025
U0237,22-09-2025,3,4.8,14.4,25-09-2025
U0238,21-07-2025,0,7.4,0,25-07-2025
U0238,28-07-2025,3,10.57,31.71,01-08-2025
U0238,04-08-2025,4,,,06-08-2025
U0238,11-08-2025,2,8.65,17.3,12-08-2025
U0238,18-08-2025,,,,
U0238,25-08-2025,,,,28-08-2025
U0238,01-09-2025,0,3.94,0,
U0238,08-09-2025,0,5.48,0,
U0238,15-09-2025,2,5.9,11.8,15-09-2025
U0238,22-09-2025,8,7.22,57.76,22-09-2025
U0239,18-08-2025,5,5.17,25.85,22-08-2025
U0239,25-08-2025,5,14.44,72.2,25-08-2025
U0239,01-09-2025,1,2.52,2.52,02-09-2025
U0239,08-09-2025,3,7.27,21.81,13-09-2025
U0239,15-09-2025,7,6.41,44.87,15-09-2025
U0239,22-09-2025,2,6.51,13.02,25-09-2025
U0239,29-09-2025,9,10.16,91.44,04-10-2025
U0239,06-10-2025,0,0.69,0,
U0240,01-09-2025,3,6.04,18.12,06-09-2025
U0240,08-09-2025,4,6,24,10-09-2025
U0240,15-09-2025,4,11.68,46.72,20-09-2025
U0240,22-09-2025,3,9.98,29.94,
U0240,29-09-2025,6,5.83,34.98,05-10-2025
U0240,06-10-2025,8,8.77,70.16,07-10-2025
U0241,21-07-2025,5,11.12,55.6,25-07-2025
U0241,28-07-2025,5,5.59,27.95,29-07-2025
U0241,04-08-2025,3,11.59,34.77,10-08-2025
U0241,11-08-2025,3,8.12,24.36,17-08-2025
U0241,18-08-2025,10,6.2,62,22-08-2025
U0241,25-08-2025,2,2.67,5.34,30-08-2025
U0241,01-09-2025,1,12.76,12.76,05-09-2025
U0241,08-09-2025,4,9.49,37.96,13-09-2025
U0241,15-09-2025,5,6.52,32.6,21-09-2025
U0241,22-09-2025,8,6.42,51.36,26-09-2025
U0242,08-09-2025,5,7.5,37.5,11-09-2025
U0242,15-09-2025,7,8.77,61.39,15-09-2025
U0242,22-09-2025,1,4.13,4.13,25-09-2025
U0242,29-09-2025,1,6.29,6.29,04-10-2025
U0242,06-10-2025,7,5.81,40.67,12-10-2025
U0243,25-08-2025,8,10.89,87.12,28-08-2025
U0243,01-09-2025,6,9.99,59.94,01-09-2025
U0243,08-09-2025,1,8.33,8.33,14-09-2025
U0243,15-09-2025,4,5.34,21.36,17-09-2025
U0243,22-09-2025,4,7.97,31.88,27-09-2025
U0243,29-09-2025,1,11.86,11.86,05-10-2025
U0243,06-10-2025,,6.87,,
U0244,01-09-2025,7,6.92,48.44,01-09-2025
U0244,08-09-2025,3,10.16,30.48,12-09-2025
U0244,15-09-2025,4,6.69,26.76,16-09-2025
U0244,22-09-2025,3,5.06,15.18,23-09-2025
U0244,29-09-2025,7,4.28,29.96,01-10-2025
U0244,06-10-2025,3,5.24,15.72,12-10-2025
U0245,04-08-2025,8,11.15,89.2,10-08-2025
U0245,11-08-2025,5,8.64,43.2,14-08-2025
U0245,18-08-2025,5,,,20-08-2025
U0245,25-08-2025,2,8.06,16.12,30-08-2025
U0245,01-09-2025,3,7.42,22.26,07-09-2025
U0245,08-09-2025,6,3.43,20.58,10-09-2025
U0245,15-09-2025,1,2.1,2.1,19-09-2025
U0245,22-09-2025,5,10.34,51.7,28-09-2025
U0245,29-09-2025,7,6.54,45.78,02-10-2025
U0245,06-10-2025,7,9.17,64.19,08-10-2025
U0246,01-09-2025,1,11.91,11.91,05-09-2025
U0246,08-09-2025,7,6.99,48.93,11-09-2025
U0246,15-09-2025,7,6.1,42.7,16-09-2025
U0246,22-09-2025,1,6.36,6.36,23-09-2025
U0246,29-09-2025,0,6.25,0,04-10-2025
U0246,06-10-2025,9,6.89,,08-10-2025
U0247,21-07-2025,6,5.41,32.46,27-07-2025
U0247,28-07-2025,2,9.94,19.88,29-07-2025
U0247,04-08-2025,0,2.88,0,
U0247,11-08-2025,1,13.26,13.26,17-08-2025
U0247,18-08-2025,4,10.48,41.92,24-08-2025
U0247,25-08-2025,5,7.18,35.9,28-08-2025
U0247,01-09-2025,3,8.78,26.34,04-09-2025
U0247,08-09-2025,6,7.95,47.7,09-09-2025
U0247,15-09-2025,2,1.77,3.54,20-09-2025
U0247,22-09-2025,8,3.7,29.6,22-09-2025
U0248,08-09-2025,7,7.83,54.81,
U0248,15-09-2025,5,7.22,36.1,19-09-2025
U0248,22-09-2025,3,11.77,35.31,26-09-2025
U0248,29-09-2025,12,4.11,49.32,03-10-2025
U0248,06-10-2025,6,13.5,81,06-10-2025
U0249,25-08-2025,5,9.37,46.85,27-08-2025
U0249,01-09-2025,1,7.72,7.72,01-09-2025
U0249,08-09-2025,4,2.97,11.88,14-09-2025
U0249,15-09-2025,5,8.66,43.3,18-09-2025
U0249,22-09-2025,2,,,27-09-2025
U0249,29-09-2025,1,11.11,11.11,30-09-2025
U0249,06-10-2025,2,6.36,12.72,06-10-2025
U0250,04-08-2025,1,11.05,11.05,04-08-2025
U0250,11-08-2025,5,9.6,48,13-08-2025
U0250,18-08-2025,,3.54,,
U0250,25-08-2025,5,9.3,46.5,30-08-2025
U0250,01-09-2025,3,,,01-09-2025
U0250,08-09-2025,3,8.68,26.04,09-09-2025
U0250,15-09-2025,1,7.35,7.35,17-09-2025
U0250,22-09-2025,2,12.11,24.22,28-09-2025
U0250,29-09-2025,1,7.9,7.9,30-09-2025
U0250,06-10-2025,8,8.45,67.6,10-10-2025
